34,30,29
34,29,37
34,37,55
34,55,51
34,51,45
34,45,30
30,45,23
30,23,21
30,21,14
17,30,14
4,17,14
4,14,8
4,8,3
4,3,0
4,0,1
4,1,9
4,9,17
18,17,9
18,9,10
12,25,24
12,24,18
12,18,10
12,10,2
12,2,15
12,15,25
18,24,29
18,29,17
17,29,30
14,21,11
14,11,8
59,55,37
59,37,54
74,59,54
62,74,54
46,62,54
46,54,40
46,40,28
46,28,41
46,41,52
46,52,62
62,52,73
82,94,62
82,62,73
82,73,89
82,89,108
82,108,94
62,94,74
84,74,94
84,94,107
84,107,112
84,112,72
84,72,59
84,59,74
59,72,55
55,72,51
40,54,37
40,37,24
40,24,25
28,40,25
28,25,15
20,28,15
20,15,5
20,5,16
20,16,26
20,26,41
20,41,28
42,41,26
42,26,38
42,38,53
42,53,52
42,52,41
73,52,53
73,53,69
73,69,89
117,131,163
117,163,130
117,130,107
117,107,94
117,94,108
117,108,131
90,89,69
90,69,68
90,68,88
135,166,165
135,165,133
135,133,110
115,113,150
115,150,118
115,118,99
115,99,113
113,99,92
102,113,92
102,92,78
96,102,78
63,96,78
57,63,78
57,78,70
49,57,70
58,49,70
79,80,58
79,58,70
79,70,92
79,92,99
79,99,80
101,80,99
101,99,118
101,118,110
95,101,110
95,110,91
95,91,71
95,71,80
95,80,101
80,71,58
47,58,71
56,47,71
56,71,67
48,56,67
48,67,68
48,68,53
48,53,38
33,48,38
33,38,27
33,27,39
33,39,56
33,56,48
56,39,47
47,39,22
47,22,31
47,31,58
43,49,58
43,58,31
43,31,32
43,32,35
43,35,49
49,35,57
57,35,36
57,36,44
57,44,63
63,44,50
63,50,96
85,96,50
85,50,60
75,85,60
75,60,61
75,61,64
83,97,75
83,75,64
81,83,64
81,64,65
81,65,93
103,81,93
103,93,100
125,103,100
124,125,100
124,100,77
124,77,86
124,86,138
149,124,138
152,149,138
152,138,169
152,169,219
152,219,179
152,179,149
149,179,167
149,167,124
124,167,125
125,167,168
125,168,136
125,136,103
103,136,111
103,111,83
103,83,81
83,111,97
114,97,111
114,111,137
114,137,146
114,146,122
114,122,85
114,85,97
97,85,75
85,122,96
123,102,96
116,123,96
116,96,122
140,116,122
140,122,147
140,147,184
140,184,148
140,148,116
116,148,123
123,148,145
123,145,113
123,113,102
113,145,150
150,145,183
150,183,194
185,151,150
185,150,194
185,194,245
185,245,198
185,198,151
151,198,166
151,166,135
151,135,118
151,118,150
118,135,110
92,70,78
182,224,242
183,182,242
183,242,243
183,243,194
148,184,182
148,182,183
148,183,145
184,147,181
184,181,224
184,224,182
147,122,146
147,146,181
137,111,136
168,137,136
168,167,200
207,168,200
207,200,240
248,207,240
248,240,277
248,277,272
248,272,239
248,239,207
205,207,239
205,239,238
205,238,199
171,205,199
171,199,146
171,146,137
171,137,168
171,168,207
171,207,205
181,146,199
181,199,237
224,181,237
224,237,273
224,273,242
244,243,271
289,313,270
289,270,244
289,244,271
289,271,308
289,308,350
289,350,313
245,244,270
245,270,276
245,276,234
245,234,198
245,194,244
244,194,243
198,234,236
198,236,196
198,196,166
166,196,195
166,195,165
165,195,197
165,197,164
165,164,134
165,134,133
134,164,132
134,132,106
134,106,109
134,109,133
110,133,109
110,109,91
243,242,268
243,268,271
242,273,268
347,315,355
347,355,386
381,347,386
420,381,386
432,420,386
398,432,386
398,386,355
398,355,354
400,398,354
362,354,309
362,309,319
362,319,370
362,370,400
362,400,354
400,370,418
400,418,440
400,440,439
400,439,398
398,439,432
432,439,461
458,432,461
495,458,461
495,461,476
532,495,476
525,532,476
525,476,515
525,515,554
525,554,550
525,550,532
532,550,571
532,571,535
532,535,495
505,495,535
565,505,535
565,535,607
617,565,607
651,617,607
643,651,607
613,643,607
613,607,571
613,571,589
631,613,589
632,631,589
632,589,591
632,591,626
632,626,660
632,660,674
632,674,661
632,661,631
631,661,643
631,643,613
643,661,676
643,676,651
651,676,707
681,651,707
741,681,707
733,715,772
733,772,773
733,773,741
733,741,707
733,707,715
792,741,773
804,792,773
804,773,801
830,804,801
830,801,837
830,837,865
830,865,838
830,838,804
804,838,792
826,792,838
857,826,838
861,857,838
861,838,865
884,861,865
884,865,889
905,884,889
914,905,889
914,889,890
906,914,890
906,890,879
883,879,855
883,855,859
883,859,897
883,897,912
883,912,906
883,906,879
906,912,929
906,929,914
914,929,947
914,947,943
914,943,924
914,924,905
905,924,907
905,907,884
884,907,886
884,886,861
861,886,857
857,886,862
857,862,826
826,862,836
805,777,771
805,771,826
805,826,836
805,836,783
805,783,777
826,771,792
732,712,741
732,741,792
732,792,771
744,732,771
777,744,771
777,783,736
777,736,744
744,736,705
744,705,704
744,704,732
732,704,712
712,704,673
712,673,681
712,681,741
681,673,651
651,673,617
635,617,673
667,635,673
667,673,704
667,704,705
665,667,705
698,665,705
698,705,736
730,698,736
730,736,747
730,747,703
730,703,670
730,670,698
666,698,670
636,666,670
636,670,652
636,652,606
600,636,606
564,600,606
579,564,606
579,606,619
579,619,604
579,604,584
579,584,567
533,579,567
533,567,534
503,533,534
503,534,511
503,511,498
470,503,498
470,498,475
470,475,425
419,470,425
419,425,387
365,419,387
343,365,387
364,343,387
399,364,387
399,387,425
399,425,438
399,438,405
399,405,385
399,385,364
364,385,349
327,287,307
327,307,364
327,364,349
327,349,331
327,331,290
327,290,287
303,343,364
303,364,307
284,303,307
287,284,307
287,290,231
287,231,233
287,233,284
249,284,233
190,249,233
204,190,233
204,233,231
188,204,231
188,231,253
188,253,215
188,215,162
139,172,188
139,188,162
139,162,121
139,121,112
139,112,130
139,130,172
172,130,163
172,163,204
172,204,188
204,163,190
170,190,163
170,163,131
141,170,131
